state,corp_type,emp_size,score,confidence,establishments,employees,avg_salary_thousands
Virginia,nonprofit,50-99,53.8,medium,577,39232,59.61518658238173
Virginia,nonprofit,500-999,57.2,low,44,30539,75.42326205835161
Virginia,nonprofit,1-4,43.9,high,7938,15215,40.26480446927374
Virginia,other,10-19,45.6,low,91,1184,57.70945945945946
Virginia,other,100-249,51.4,low,8,1105,69.01719457013574
Virginia,other,20-49,46.1,low,56,1731,53.6580011554015
Virginia,other,250-499,55,low,10,3085,76.777957860615885
Virginia,other,5-9,50.7,medium,102,666,66.10810810810811
Virginia,other,50-99,54.7,low,20,1213,55.99587798845837
Virginia,other,1-4,37.3,medium,137,236,70.69915254237289
Virginia,partnership,1000+,53.7,low,13,29732,98.40252926140185
Virginia,partnership,10-19,45.8,high,3404,47076,43.53041889710256
Virginia,partnership,100-249,49.3,medium,429,64493,65.23244383111346
Virginia,partnership,20-49,45.7,high,3045,91360,44.17450744308231
Virginia,partnership,250-499,56.2,low,91,30956,87.36991213335057
Virginia,partnership,5-9,47.8,high,3833,25409,47.824156794836476
Virginia,partnership,50-99,53.6,medium,905,61323,56.55250069305155
Virginia,partnership,500-999,59.4,low,33,24197,103.06157788155556
Virginia,partnership,1-4,41.6,high,11056,18390,65.9500271886895
Virginia,s-corp,1000+,57.7,low,13,19729,78.73364083329109
Virginia,s-corp,10-19,48.1,high,11576,156356,49.07473969658983
Virginia,s-corp,100-249,68,medium,881,129118,68.11461608760979
Virginia,s-corp,20-49,49.7,high,7741,231952,49.8402945436987
Virginia,s-corp,250-499,71,medium,177,59798,77.89285594835948
Virginia,s-corp,5-9,49.6,high,16899,112113,49.374256330666384
Virginia,s-corp,50-99,62,high,2109,142680,60.73891925988225
Virginia,s-corp,500-999,59.8,low,61,41617,63.46601148569094
Virginia,s-corp,1-4,38.9,high,58975,94736,57.59717530822496
Washington,c-corp,1000+,74.5,low,99,294965,183.20040004746326
Washington,c-corp,10-19,53.8,high,6791,93032,67.49178777194943
Washington,c-corp,100-249,59.2,high,1464,219545,80.93383588785898
Washington,c-corp,20-49,51.4,high,5444,165202,68.67695306352223
Washington,c-corp,250-499,66.5,medium,448,151361,94.83788426344964
Washington,c-corp,5-9,52.6,high,8008,53270,69.32019898629623
Washington,c-corp,50-99,57.1,high,2092,145800,78.31913580246913
Washington,c-corp,500-999,72.7,medium,167,111026,128.5907895447913
Washington,c-corp,1-4,51.1,high,15988,28824,90.46773522064946
Washington,government,1000+,53.7,low,12,31560,88.19645120405576
Washington,government,10-19,51.8,low,3,40,65.3
Washington,government,100-249,58.1,low,21,3580,71.668156424581
Washington,government,20-49,31.6,low,3,103,35.37864077669903
Washington,government,250-499,54,low,17,5991,63.414288098814886
Washington,government,5-9,41,low,3,19,43.21052631578947
Washington,government,50-99,42.7,low,9,658,51.984802431610944
Washington,government,500-999,61.4,low,12,8176,75.59699119373776
Washington,sole-proprietor,10-19,52.4,high,1246,16420,40.14981729598051
Washington,sole-proprietor,100-249,58.6,low,77,11466,81.08922030350602
Washington,sole-proprietor,20-49,55.8,medium,544,15568,51.590184994861254
Washington,sole-proprietor,250-499,59.3,low,16,5191,98.97225968021576
Washington,sole-proprietor,5-9,48.2,high,3148,20203,35.19120922635252
Washington,sole-proprietor,50-99,50.7,medium,159,11042,46.1740626698062
Washington,sole-proprietor,500-999,73.2,low,15,9759,124.9674146941285
Washington,sole-proprietor,1-4,43.5,high,17201,25450,37.62915520628684
Washington,nonprofit,1000+,58.8,low,50,114601,81.457552726416
Washington,nonprofit,10-19,46.6,high,1942,26411,47.05410624361062
Washington,nonprofit,100-249,52.8,medium,334,48953,61.89109962617204
Washington,nonprofit,20-49,47.6,high,1468,44375,51.61219154929577
Washington,nonprofit,250-499,54.8,medium,100,32704,67.76602250489236
Washington,nonprofit,5-9,45.5,high,2844,18887,42.91586805739397
Washington,nonprofit,50-99,51,medium,558,38180,55.82815610267156
Washington,nonprofit,500-999,56.9,low,30,20337,78.55145793381521
Washington,nonprofit,1-4,44.1,high,6559,12712,45.30813404657017
Washington,other,1000+,60.4,low,4,14832,108.43257820927724
Washington,other,10-19,43.3,low,88,1190,52.78487394957983
Washington,other,100-249,48.5,low,17,2262,56.771883289124666
Washington,other,20-49,47.1,low,61,1895,61.96306068601583
Washington,other,250-499,49.9,low,13,4987,56.39121716462803
Washington,other,5-9,42.1,low,89,619,48.878836833602584
Washington,other,50-99,48.1,low,31,2439,40.85116851168512
Washington,other,1-4,35.7,medium,222,406,55.8448275862069
Washington,partnership,1000+,70.1,low,9,16177,163.1446498114607
Washington,partnership,10-19,49.7,high,3155,43173,48.344544043731034
Washington,partnership,100-249,50.8,medium,293,42440,72.05812912346843
Washington,partnership,20-49,48.2,high,2439,73921,49.602805697974865
Washington,partnership,250-499,53,low,54,18279,79.73592647300181
Washington,partnership,5-9,48.6,high,4253,28324,48.50007061149555
Washington,partnership,50-99,53.7,medium,699,48044,58.62178419781866
Washington,partnership,500-999,58.8,low,33,21464,99.50945769660828
Washington,partnership,1-4,42.5,high,11876,19344,69.37153639371381
Washington,s-corp,1000+,56.5,low,4,6876,90.97105875509017
Washington,s-corp,10-19,49.4,high,11946,160773,51.4339534623351
Washington,s-corp,100-249,67,medium,665,96379,68.0084146961475
Washington,s-corp,20-49,53.5,high,6968,206039,54.27570023150957
Washington,s-corp,250-499,63.2,medium,100,33327,65.97395505145978
Washington,s-corp,5-9,50.7,high,18138,120035,50.37207481151331
Washington,s-corp,50-99,63.4,high,1642,111951,63.26527677287385
Washington,s-corp,500-999,58.8,low,28,16908,65.13715400993613
Washington,s-corp,1-4,43,high,62301,95486,63.873332216241124
West Virginia,c-corp,1000+,31.8,low,12,17005,50.53866509850044
West Virginia,c-corp,10-19,33.8,high,1871,25544,43.44037738803633
West Virginia,c-corp,100-249,35.1,medium,252,38554,56.32582870778648
West Virginia,c-corp,20-49,34.2,high,1250,36672,52.31942626527051
West Virginia,c-corp,250-499,38.6,low,91,29819,61.646735302994735
West Virginia,c-corp,5-9,34.3,high,2784,18891,43.246519506643374
West Virginia,c-corp,50-99,32.6,medium,405,27612,54.6464580617123
West Virginia,c-corp,500-999,38.3,low,28,18031,62.93677555321391
West Virginia,c-corp,1-4,31.6,high,3570,7304,59.832283680175244
West Virginia,government,1000+,50.8,low,4,5800,95.88068965517242
West Virginia,sole-proprietor,10-19,33.6,medium,385,4993,26.199278990586823
West Virginia,sole-proprietor,100-249,36.8,low,16,2552,48.93612852664577
West Virginia,sole-proprietor,20-49,33.5,medium,148,4409,27.45770015876616
West Virginia,sole-proprietor,250-499,45.5,low,3,952,79.8623949579832
West Virginia,sole-proprietor,5-9,33.6,medium,867,5642,26.314073023750442
West Virginia,sole-proprietor,50-99,35.9,low,36,2418,34.43507030603805
West Virginia,sole-proprietor,1-4,30.7,high,3551,6049,32.257893866754834
West Virginia,nonprofit,1000+,40.5,low,14,35775,61.04332634521314
West Virginia,nonprofit,10-19,34.5,medium,529,7195,42.757609451007646
West Virginia,nonprofit,100-249,45,low,84,12515,59.672073511785854
West Virginia,nonprofit,20-49,37.4,medium,410,12705,45.40503738685557
West Virginia,nonprofit,250-499,45.1,low,25,9007,62.007882757855
West Virginia,nonprofit,5-9,35,medium,883,5745,40.112271540469976
West Virginia,nonprofit,50-99,33.2,medium,143,9791,38.909610867122865
West Virginia,nonprofit,500-999,45.1,low,7,4363,71.27824891129957
West Virginia,nonprofit,1-4,32.3,high,2465,4781,36.0215436101234
West Virginia,other,10-19,36.7,low,9,116,46.33620689655172
West Virginia,other,20-49,33.2,low,5,130,28.323076923076922
West Virginia,other,5-9,43.2,low,20,130,60.45384615384615
West Virginia,other,1-4,34.3,low,19,38,65.3157894736842
West Virginia,partnership,10-19,28.7,medium,678,9310,35.39269602577873
West Virginia,partnership,100-249,38.6,low,60,8755,55.453912050256996
West Virginia,partnership,20-49,29.2,medium,541,16263,34.431224251368135
West Virginia,partnership,250-499,28.5,low,6,2211,43.817729534147446
West Virginia,partnership,5-9,28.7,medium,908,5981,36.41013208493563
West Virginia,partnership,50-99,35.8,medium,171,11787,41.23585305845423
West Virginia,partnership,500-999,41.8,low,4,2687,77.14514328247115
West Virginia,partnership,1-4,23.6,high,2167,3867,51.118438065683996
West Virginia,s-corp,10-19,28.1,high,1780,23915,38.601170813297095
West Virginia,s-corp,100-249,35.3,medium,113,16140,44.32193308550186
West Virginia,s-corp,20-49,28.4,high,1038,31391,38.17027173393648
West Virginia,s-corp,250-499,39.1,low,12,4196,52.168493803622496
West Virginia,s-corp,5-9,28.5,high,2477,16517,38.86492704486287
West Virginia,s-corp,50-99,32.6,medium,265,17868,42.58831430490262
West Virginia,s-corp,500-999,28.9,low,4,2664,44.361486486486484
West Virginia,s-corp,1-4,25.8,high,5410,9802,49.325647826974084
Wisconsin,c-corp,1000+,55.4,low,73,146256,100.40594573897823
Wisconsin,c-corp,10-19,42.4,high,5182,70931,56.08993246958312
Wisconsin,c-corp,100-249,49.2,high,1295,199713,67.0974248045946
Wisconsin,c-corp,20-49,42.4,high,4449,136275,56.92895982388553
Wisconsin,c-corp,250-499,50.4,medium,426,146556,67.12298370588717
Wisconsin,c-corp,5-9,43.6,high,7098,47378,54.20644602980286
Wisconsin,c-corp,50-99,45.1,high,1716,119818,63.719699878148525
Wisconsin,c-corp,500-999,53.4,medium,162,112141,79.35417911379425
Wisconsin,c-corp,1-4,43.4,high,13021,24655,78.34009328736565
Wisconsin,government,1000+,42.6,low,6,21550,74.5016705336427
Wisconsin,government,100-249,33.7,low,4,707,50.83168316831683
Wisconsin,government,250-499,26.7,low,4,1425,38.62245614035088
Wisconsin,government,500-999,38.3,low,3,2370,63.13670886075949
Wisconsin,sole-proprietor,10-19,38.1,high,1163,15446,27.720574906124565
Wisconsin,sole-proprietor,100-249,48.1,low,58,8994,61.772070269068266
Wisconsin,sole-proprietor,20-49,43.3,medium,498,14681,36.77651386145358
Wisconsin,sole-proprietor,250-499,43.9,low,9,3059,59.61686825760052
Wisconsin,sole-proprietor,5-9,38.2,high,2653,16959,27.265699628515833
Wisconsin,sole-proprietor,50-99,47.8,medium,152,10347,43.964724074611
Wisconsin,sole-proprietor,500-999,35.3,low,4,2522,59.90483743061063
Wisconsin,sole-proprietor,1-4,38,high,13160,19911,34.49962332379087
Wisconsin,nonprofit,1000+,51.6,low,46,90770,68.67935441225075
Wisconsin,nonprofit,10-19,43.3,high,1992,27152,43.12802003535651
Wisconsin,nonprofit,100-249,46.2,medium,364,54377,51.83189583831399
Wisconsin,nonprofit,20-49,44.7,high,1640,50012,45.14454530912581
Wisconsin,nonprofit,250-499,55.7,medium,135,46244,64.37983305942393
Wisconsin,nonprofit,5-9,42.2,high,2872,18896,36.59732218458933
Wisconsin,nonprofit,50-99,48.5,medium,574,39348,52.853156450137234
Wisconsin,nonprofit,500-999,50.7,low,60,38306,61.659766094084475
Wisconsin,nonprofit,1-4,41.9,high,6545,12575,39.97662027833002
Wisconsin,other,10-19,41.6,medium,175,2366,44.40786136939983
Wisconsin,other,100-249,56.4,low,26,4120,64.22524271844661
Wisconsin,other,20-49,44.4,low,84,2518,53.756949960285944
Wisconsin,other,250-499,44.6,low,7,2252,61.40808170515098
Wisconsin,other,5-9,42.1,medium,158,1105,47.24072398190045
Wisconsin,other,50-99,50.4,low,45,3228,43.1050185873606
Wisconsin,other,1-4,35.7,medium,212,464,67.62931034482759
Wisconsin,partnership,1000+,48,low,9,14874,87.49744520640043
Wisconsin,partnership,10-19,35.2,high,2257,30833,34.578503551389744
Wisconsin,partnership,100-249,42.3,medium,249,38158,51.90321819801876
Wisconsin,partnership,20-49,36.1,high,1676,50840,38.52806845003934
Wisconsin,partnership,250-499,45.9,low,42,14192,66.63775366403608
Wisconsin,partnership,5-9,36,high,2838,18773,35.06274969370905
Wisconsin,partnership,50-99,43.9,medium,530,35998,46.78768264903606
Wisconsin,partnership,500-999,41.9,low,10,7128,78.24284511784512
Wisconsin,partnership,1-4,37.7,high,8039,13046,66.10723593438603
Wisconsin,s-corp,1000+,50.3,low,22,43432,59.32996408178302
Wisconsin,s-corp,10-19,42,high,8781,118774,45.21644467644434
Wisconsin,s-corp,100-249,54.6,medium,879,132470,55.69723711028912
Wisconsin,s-corp,20-49,43.7,high,6520,197777,45.76219681762793
Wisconsin,s-corp,250-499,58.5,medium,173,58182,60.915970575091954
Wisconsin,s-corp,5-9,42.7,high,11570,76896,46.24785424469413
Wisconsin,s-corp,50-99,47.6,high,1881,126293,50.011148678074
Wisconsin,s-corp,500-999,59.5,low,72,49147,63.66075243656785
Wisconsin,s-corp,1-4,34.2,high,32816,55409,56.32545254381057
Wyoming,c-corp,1000+,34.4,low,3,3914,70.60117526826775
Wyoming,c-corp,10-19,32.7,medium,708,9571,53.47027478842336
Wyoming,c-corp,100-249,33,low,81,11601,62.02258425997759
Wyoming,c-corp,20-49,35.8,medium,440,13059,63.12052990274906
Wyoming,c-corp,250-499,33.3,low,24,8061,60.8593226646818
Wyoming,c-corp,5-9,33.7,medium,832,5684,58.41168191414497
Wyoming,c-corp,50-99,33.8,medium,138,9617,63.44837267339087
Wyoming,c-corp,500-999,43.5,low,6,4114,85.23772484200292
Wyoming,c-corp,1-4,36.5,high,2319,3941,79.0182694747526
Wyoming,government,100-249,41.2,low,6,1160,58.601724137931036
Wyoming,government,250-499,45,low,4,1596,69.66040100250626
Wyoming,government,500-999,47.5,low,4,2628,76.22488584474885
Wyoming,sole-proprietor,10-19,33.4,medium,102,1368,36.828947368421055
Wyoming,sole-proprietor,100-249,56.3,low,3,391,113.38107416879795
Wyoming,sole-proprietor,20-49,36.8,low,48,1358,44.02945508100147
Wyoming,sole-proprietor,5-9,31,medium,263,1693,29.47666863555818
Wyoming,sole-proprietor,50-99,36.3,low,8,550,43.518181818181816
Wyoming,sole-proprietor,1-4,30.1,high,1763,2467,36.20429671665991
Wyoming,nonprofit,10-19,26.3,medium,206,2822,35.041105598866054
Wyoming,nonprofit,100-249,31.3,low,16,2218,50.210099188458074
Wyoming,nonprofit,20-49,28.2,medium,132,3972,41.35372608257805
Wyoming,nonprofit,5-9,27.3,medium,339,2214,33.63188798554652
Wyoming,nonprofit,50-99,30.5,low,32,2263,41.19222271321255
Wyoming,nonprofit,1-4,30,medium,959,1844,40.279284164859
Wyoming,other,10-19,31.3,low,13,205,43.1219512195122
Wyoming,other,20-49,28.6,low,10,309,33.592233009708735
Wyoming,other,5-9,40.7,low,8,62,66.29032258064517
Wyoming,other,50-99,51.1,low,6,415,66.09879518072289
Wyoming,other,1-4,31,low,17,32,68.46875
Wyoming,partnership,10-19,29.6,medium,365,4905,41.4118246687054
Wyoming,partnership,100-249,43.3,low,22,3186,75.18173258003766
Wyoming,partnership,20-49,28.6,medium,285,8533,39.666705730692605
Wyoming,partnership,250-499,39.7,low,5,1623,71.51694393099199
Wyoming,partnership,5-9,31.6,medium,538,3608,43.93708425720621
Wyoming,partnership,50-99,31.9,low,63,4033,42.796925365732704
Wyoming,partnership,1-4,25.5,high,2054,3118,57.33675432969852
Wyoming,s-corp,10-19,32.9,high,1234,16394,45.77449066731731
Wyoming,s-corp,100-249,49.3,low,30,4691,64.61138350031976
Wyoming,s-corp,20-49,38.1,medium,679,19520,52.427254098360656
Wyoming,s-corp,250-499,56.2,low,5,1878,76.67358892438764
Wyoming,s-corp,5-9,34.6,high,2002,13229,46.76861440774057
Wyoming,s-corp,50-99,33.9,medium,114,7597,48.68750822693168
Wyoming,s-corp,1-4,33.6,high,7300,10965,64.23839489284086
